filename,description
catview_phone_buzz_0714.jpg,"phone on table buzzing, screen lit, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_tv_screen_0715.jpg,"TV screen with moving bright images, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_ceiling_fan_shadow_0716.jpg,"shadow of a ceiling fan moving on floor/wall, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_dog_nearby_0717.jpg,"large dog standing a few feet away, seen from low angle, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_squeaky_toy_0718.jpg,"toy making a squeaky sound when moved, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_tv_screen_0719.jpg,"TV screen with moving bright images, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_cat_tree_sunspot_0720.jpg,"sunlit patch on a cat tree or carpet, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_fireworks_outside_0721.jpg,"bright explosion of light in sky (distant), constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_door_open_0722.jpg,"open interior door leading to hallway, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_oven_timer_0723.jpg,"kitchen oven timer lighted or person at oven, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_person_bending_with_food_0724.jpg,"human bending down holding a bowl of wet cat food, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_open_tuna_can_0725.jpg,"open can of tuna on counter visible from low angle, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_toy_mouse_moving_0726.jpg,"small toy mouse on string moving across floor, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_plant_swiveled_0727.jpg,"tall houseplant moved or knocked, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_cucumber_0728.jpg,"long green cucumber lying on kitchen floor behind food bowl, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_door_closed_0729.jpg,"closed interior door with light under the gap, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_rain_on_window_0730.jpg,"raindrops visible on windowpane, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_string_toy_0731.jpg,"string or yarn tangled on the floor, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_cat_tree_sunspot_0732.jpg,"sunlit patch on a cat tree or carpet, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_shoes_in_corner_0733.jpg,"pair of shoes left near wall, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_open_tuna_can_0734.jpg,"open can of tuna on counter visible from low angle, constant presence in the environment. Photo should be taken from cat eye level (low angle), real photograph."
catview_open_window_blind_0735.jpg,"window blind partially open, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_string_toy_0736.jpg,"string or yarn tangled on the floor, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_string_toy_0737.jpg,"string or yarn tangled on the floor, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_open_tuna_can_0738.jpg,"open can of tuna on counter visible from low angle, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_hands_washing_0739.jpg,"human hands washing dishes, low view, visible far off at window or across room. Photo should be taken from cat eye level (low angle), real photograph."
catview_kid_running_0740.jpg,"small child running through room, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_carpet_rip_0741.jpg,"loose rug or carpet flap that moves when stepped, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_mirror_self_0742.jpg,"cat's reflection in low mirror, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_cucumber_0743.jpg,"long green cucumber lying on kitchen floor behind food bowl, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_oven_timer_0744.jpg,"kitchen oven timer lighted or person at oven, sudden appearance in peripheral vision. Photo should be taken from cat eye level (low angle), real photograph."
catview_baby_crying_0745.jpg,"baby making loud crying sounds in another room (visual of carry), very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_human_sleeping_0746.jpg,"human sleeping on couch or bed nearby, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_vacuum_attachment_0747.jpg,"vacuum attachment left on floor, very close to the cat's nose. Photo should be taken from cat eye level (low angle), real photograph."
catview_carpet_rip_0748.jpg,"loose rug or carpet flap that moves when stepped, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
catview_hands_washing_0749.jpg,"human hands washing dishes, low view, a few steps away at cat's height. Photo should be taken from cat eye level (low angle), real photograph."
